nome_operadora,modalidade,uniodonto,qt_beneficiarios_periodo,qt_prestadores_periodo,ativa,porte,reg_ans,ano,trimestre,3_vr_receitas,4_vr_despesas,311_vr_contraprestacoes,3111_vr_contraprestacoes_efetivas,311121_vr_contraprestacoes_pre,3117_vr_corresponsabilidade_cedida,1231_vr_creditos_operacoes_saude,41_vr_eventos_liquidos,2111_vr_eventos_a_liquidar,43_vr_desp_comerciais,464119113_vr_desp_comerciais_promocoes,46_vr_desp_administrativas,44_vr_outras_desp_oper,47_vr_desp_tributos,35_vr_receitas_fin,36_vr_receitas_patrimoniais,45_vr_despesas_fin,33_vr_outras_receitas_operacionais,12_vr_ativo_circulante,13_vr_ativo_permanente,21_vr_passivo_circulante,23_vr_passivo_nao_circulante,25_vr_patrimonio_liquido,31_vr_ativos_garantidores,32_vr_provisoes_tecnicas,2521_vr_pl_ajustado,2522_vr_margem_solvencia_exigida,61_vr_conta_61
ASSOCIAÇÃO SANTA SAÚDE,Medicina de Grupo,NÃO,8132,,SIM,,418021,2021,4,333220533.67,321246240.34,323226573.54,327338601.65,489949.14,-3738823.18,8893929.92,251606729.19,25425287.28,8159083.09,0,43084531.79,15494550.77,0,2391927.16,0,2901345.5,5695401.81,54564722.99,46567314.57,34961749.06,2412454.08,63757834.42,326962571.05,-1829366.35,0,0,0
DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESAR,Odontologia de Grupo,NÃO,38924,,SIM,,322890,2021,4,11558976.79,10792128.8,12020802.13,12020802.13,11826449.49,0,879223.14,3824437.27,2012384.23,2298579.92,0,4077467.86,435881.05,0,152196.72,0,155762.7,1218.16,8633398.37,488402.12,2491158.82,213443.87,6417197.8,12020802.13,-615240.22,0.04,0,263403.95
,,,,,,,370681,2022,1,41026150.46,42152248.49,38415694.32,39034311.77,0,-341058.67,1056337.56,33444506.85,24891050.47,599561.33,2297.25,4022695.01,4017177.07,6318.04,1286593.12,199239.4,61990.19,1456309.5,50153614.8,15217076.17,31778419.5,2418721.57,31173549.9,38415694.32,-328989.49,0,0,0
,,,,,,,356581,2022,1,16652675.95,13069315.14,15035340.99,15115717.57,0,-80376.58,1502785.34,7295028.31,6537010.54,132250.93,0,2944302.12,2688134.81,0,1409226.28,454074.48,9598.97,63360.03,57274063.56,18038017.61,11218743.44,15852539.71,48240798.02,15086665.84,-359843.59,0,0,595645.4
,,,,,,,413291,2012,3,7591583.28,7641068.99,7650305.29,7650305.29,0,0,1094649.26,4630496.28,1170051.56,74486.13,0,2665078.1,189738.56,0,0,0,81269.92,35220,2051261.4,1138493.02,1858601.79,570044.43,761108.2,7650305.29,-167824.89,20000,0,1575.93
,,,,,,,405141,2009,1,106736.82,67175.02,89674.43,89674.43,0,0,62248.42,21616.23,50064.56,0,0,43716.37,0,0,0,2070.27,1842.42,13250.53,218654.4,181346.36,273672.67,0,126328.09,89674.43,0,13946.03,0,0
,,,,,,,412821,2008,4,88219.11,644271.94,97269.75,0,0,0,3658.26,15835.89,0,3602.42,0,588281.68,27287.48,0,0,0,9264.47,0,32791.03,0,82772.25,578580.68,-551254.01,95960.4,-7741.29,0,0,0
,,,,,,,383520,2011,4,7992978.41,7443382.05,5755271.64,5918700.82,0,0,188952.12,4180851.42,1097512.61,131331.25,0,1519381.31,1564562.56,20000,109942.44,0,27255.51,1611768.87,2498060.42,897059.47,1270142.32,9047.36,2115930.21,5755271.64,-136334.21,0,0,0
,,,,,,,368920,2012,3,43277245.5,45285477.01,22239769.14,22252116.72,0,0,2532171.68,19954494.06,4738986.98,0,0,3250394.76,22070923.02,0,0,0,9665.17,20758.42,45455096.8,92065.68,5691122.62,1801643.97,38054395.89,22239769.14,0,0,0,0
,,,,,,,421758,2020,2,97865.84,279453.03,0,0,0,0,0,0,0,0,0,267543.88,0,0,122.47,0,11909.15,0,82971.81,478876.42,160453.77,0,582981.65,102939.89,-5196.52,614786.28,0,0
,,,,,,,421685,2020,3,0.01,20417.71,0,0,0,0,0,0,0,0,0,14661.53,5756.18,0,0.01,0,0,0,169868.2,0,0,0,190285.9,0,0,0,0,0
SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGI,Odontologia de Grupo,NÃO,105555,,SIM,,414701,2021,1,3692235.95,3644184.18,3837081.89,4362920.39,4362920.39,0,1081434.8,1740868.18,1103185.47,397973.92,0,1208656.87,236549.14,0,6838.88,0,60136.07,0,4047771.72,132772.45,1547684.44,68088.48,2564771.25,3837081.89,-151684.82,0,0,55164.91
,,,,,,,412759,2011,2,17852241.96,17635348.52,17374511.5,17374511.5,0,0,562681.19,13641129.78,2560944.25,1090502.16,0,2168266.11,162244.51,0,0,0,573205.96,892828.45,4620063.49,1221480.25,5382631.92,0,458911.82,17374511.5,-652109.86,0,0,72612
UNIODONTO SUDESTE MINEIRO COOPERATIVA DE SA,Cooperativa odontológica,SIM,17131,166,SIM,,327441,2007,2,487246.5,492878.03,464797.68,0,0,0,45071.08,266449.27,22533.94,0,0,200843.59,9,0,26,0,25576.17,2805.41,257702.54,21955.32,168774.79,0,146519.38,488036.45,-13092.82,0,0,0
,,,,,,,420247,2021,3,1565303.48,661438.36,0,0,0,0,0,0,0,0,0,613032.31,0,0,455.46,0,48406.05,0,1438980.95,280436.4,592571.99,0,1126845.36,1564848.02,0,0,0,0
,,,,,,,322261,2010,3,51886780.53,56527731.17,35447256.29,38590817.18,0,-52243.7,7031849.75,34369913.08,5433102.23,284061.11,0,14572730.42,7102643.08,0,54399.11,0,198383.48,13503384.81,13381308.31,6878541.83,13336219.62,6746693.11,176937.41,37962564.37,0,0,0,0
COOPUS - COOPERATIVA DE USUÁRIOS DO SISTEMA,Medicina de Grupo,NÃO,0,,NÃO,,384356,2017,1,2300989.69,5278616.95,1781067.11,1781067.11,0,0,383174.03,4920913.04,9932672.41,43676.52,0,204419.4,109607.99,0,519922.58,0,0,0,1458459.55,5611966.07,15953789.99,7041462.98,-15924827.35,1781067.11,0,0,0,0
,,,,,,,314251,2010,1,3398173.78,2520019.61,3349638.02,3377591.46,0,0,36236.95,2309535.3,1145332.13,0,0,200630.77,0,0,0,0,9853.54,6294.21,2408879.8,110498.04,1316630.36,3715.28,1199032.2,3349638.02,0,0,0,0
,,,,,,,419532,2019,2,0.01,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,70000,0,0,0,70000,0,0,0,0,0
NEOCLINIC ODONTOLOGIA  LTDA,Odontologia de Grupo,NÃO,0,,NÃO,,412627,2008,2,163881.37,162461.94,163973.54,0,0,0,121447.44,36334.67,0,0,0,119092.57,1010,0,0,0,6024.7,0,186461.61,388.91,95977.49,0,133759,163443.54,-5046.57,0,0,0
SÃO LUCAS SAÚDE S/A,Medicina de Grupo,NÃO,12737,,SIM,,344362,2013,1,14004007.69,13343203.63,14065507.76,14461282.95,85664.56,-173201.19,5051913.69,11382277.78,12270243.7,142183.42,0,1298618.18,462548.14,0,184763.57,5188.66,57576.11,27854.66,19143897.51,4975466.06,16231047.77,6058422.36,1829893.44,14065507.76,-279306.96,0,0,219531.89
,,,,,,,328294,2007,3,37435008.84,33071482.31,20140490.79,5962169.89,0,-7690948.55,136624.36,13185233.15,1236633.68,451599.66,0,6610918.79,9905058.29,0,116442.15,-1633.66,2918672.42,10691971.5,26753095.53,696767.56,20963770.81,2683499.6,5644314.81,19544322.27,0,0,0,26416.17
,,,,,,,339377,2007,4,7125021.4,6724211.92,7349074.79,0,0,0,625615.72,2865548.63,0,361263.3,0,2969305.1,163801.32,0,0,41621,364293.57,0,2290444.54,85375.73,1963011.48,472196.66,480127.03,7265933.38,-223036.27,0,0,115275.08
,,,,,,,418986,2019,2,6404565.62,6369408.88,0,0,0,0,0,0,0,3471322.18,0,1833809.17,587592.78,0,9370.75,0,476684.75,118002.72,3045456.82,36715.11,448936.54,0,2606516.26,6732768.42,-455576.27,0,0,8437.61
UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓG,Cooperativa odontológica,SIM,86917,184,SIM,,311391,2017,4,18235211.73,18164397.73,18309070.16,20616302.65,20616302.65,0,1255179.48,12495521.52,3775799.98,182951.43,0,5093788.93,144179.54,0,274937.63,0,247956.31,151315.78,6289214.46,1124397.81,4549275.38,569340.24,2224182.65,18309070.16,-500111.84,0,0,0
PRONTOMED PLANOS DE SAÚDE LTDA,Medicina de Grupo,NÃO,6142,,SIM,,301728,2018,1,9185684.61,8123212.9,8862559.37,8914868.07,342903.24,0,3006037,6413483.79,8854004.61,226452.25,0,941933.02,355414.21,0,283746.45,0,185929.63,361709.66,17801866.13,4516615.41,10210559.15,2073264.49,10034657.9,8862559.37,-301468.28,0,0,405675.98
,,,,,,,318213,2018,1,14792771.82,14091866.78,11788137.17,11788137.17,0,0,2714714.17,9854645.93,7082895.88,1682.07,0,1383619.32,2734442.51,0,361526.62,61363.46,117476.95,3220078.77,30075528.27,2287500.28,12156804.93,10282902.56,9923321.06,11788137.17,-397470.08,0,0,134625.6
,,,,,,,408794,2018,1,5617204.64,5627837.46,5113671.31,5142855.57,0,0,188456.7,4765681.99,5047639.29,0,0,696168.09,100064.12,0,206190.18,0,65923.26,297343.15,12493014.91,1885156.23,5457442.76,0,8931361.2,5113671.31,0,0,0,0
,,,,,,,319996,2018,3,1951079110.8,1906121077.55,1731669154.19,1891186333.05,0,-159517178.86,123257157.09,1532135163.04,336874194.34,29302627.68,0,142474447.2,189719571.55,52548.07,30187102.65,5366286.44,12436720.01,199724536.08,650746422.07,89479874.82,417181097.66,67782802.38,255262396.85,1730990266.87,-15189081.24,0,0,1485838.66
FUNDAÇÃO CESP,Autogestão,NÃO,5159,,SIM,,315478,2018,3,553238466.41,526188695.02,510093978.23,510093978.23,0,0,22656130.56,475732511.55,143717135.82,0,0,31729986.8,18201903.67,0,35190335.39,0,524293,7446196.94,777541846.99,117508113.58,188411481.81,102323842.77,604314635.99,516523973.66,-5922039.58,0,0,0
,,,,,,,330892,2018,3,9414956.72,8528082.3,8298592.33,8319266.55,0,0,8911.95,6949549.02,2901545.62,65015.83,0,1375943.29,45335.65,0,603491.34,0,92238.51,518123.73,16111039.68,176202.6,3970709.15,191000,12125533.13,8298592.33,-5250.68,0,0,0
,,,,,,,418030,2018,4,4487831.08,1990263.78,0,0,0,0,0,0,0,0,0,1782802.75,0,8552.64,152778.82,0,198908.39,168603.66,3473552.16,53900.99,2196163.83,946938.43,384350.89,4555824.03,-389375.43,0,0,0
SORRISO OPERADORA ODONTOLÓGICA LTDA,Odontologia de Grupo,NÃO,0,,NÃO,,416631,2018,4,1466492.22,1680617.49,1273895.63,1273895.63,0,0,0,577809.12,32701.53,0,0,140320.52,831577.85,0,1.41,0,130910,297163.41,625669.01,58204.18,201324.7,16567.29,681370.42,1273895.63,0,0,0,1263.95
PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD,Odontologia de Grupo,NÃO,25426,,SIM,,417106,2018,4,5808191.17,6432556.55,6022202.94,7207957.4,7207957.4,0,317236.75,2383019.62,309249.12,1508096.68,0,2132023.04,256110.4,4612.06,26412.49,0,148694.75,0,1378619.72,846087.45,611826.15,375598.8,1237282.22,6022202.94,-240424.26,0,0,0
UNIODONTO ITAPERUNA/RJ COOPERATIVA DE TRABA,Cooperativa odontológica,SIM,0,,NÃO,,317772,2018,4,880365.37,878277.62,777328.36,778424.04,778424.04,0,120537.59,317994.01,62468.04,10273.74,0,446395.77,98013.37,0,3442.45,0,5600.73,125882.82,152973.97,61063.55,110955.91,0,103081.61,777328.36,-26288.26,0,0,0
,,,,,,,701,2018,4,2511490781.53,2310964011.66,2453844548.54,2453844548.54,0,0,52207659.8,1966135694.86,416362798.5,121748884.54,0,182707521.74,29518931.01,2037580.71,71912180.42,5762104.08,8815398.8,5268394.35,980230002.56,379583615,499644196.57,128915643.53,731253777.46,2454702166.93,-26154064.25,0,0,92092183.32
,,,,,,,335100,2019,1,243094389.06,229312329.99,194632537.06,201822553.85,0,-4276295.89,14740568.12,169608534.65,73271224.68,689021.51,0,18223901.62,39809122.46,6161.03,4207441.94,338395.5,975588.72,49020519.17,289699152.29,79376097.87,136092322.26,77282697.24,155700230.66,194329000.12,-2602649.74,0,0,-3367016.31
AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITAL,Medicina de Grupo,NÃO,430,,SIM,,327417,2019,1,46538637.62,44060881.51,46458766.84,46848101.26,153075.24,-244130.45,3929714.9,36597619.55,18747677.72,1086155.25,0,4434639.33,1802710.72,0,691519.52,0,139756.66,506755.1,40095084.16,17095834.19,23120924.92,4651571.77,29418421.66,46458766.84,-1111904.55,0,0,0
FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO,Cooperativa odontológica,SIM,154203,2515,SIM,,415626,2019,2,7410085.22,6556942.29,7469033.98,7469033.98,6707077.38,0,1578948.09,4599989.09,2032636.86,174984.2,0,1634582.78,121086.07,0,118718.73,23211.32,26300.15,16115.47,8713667.68,575001.07,2472272.77,0,6816395.98,7469033.98,-212386.75,0,0,19672.27
,,,,,,,315583,2019,2,30208662.56,30400416.52,28851631.78,28851863.03,0,0,2824949.56,26286067.01,13366796.68,0,0,2961062.04,965803.21,0,1021240.05,101336.26,187484.26,234454.47,16980944.82,34978832.67,14110108.17,8475872.83,29565550.45,28851631.78,0,0,0,0
,,,,,,,347736,2019,3,22568222.34,21173586.12,20840758.04,27936158.99,0,-7095400.95,688254.06,15002144.91,5638410.35,37341.88,0,3187640.76,2717671.67,1200,576206.15,27550.6,227586.9,1742929.84,11344909.47,1912580.45,6676288.38,318435.63,6262765.91,20840758.04,-619222.29,0,0,113194.05
,,,,,,,320862,2019,3,62168138.28,60072682.22,55634267.35,61140264.85,0,-5555870.38,2190656.48,45425123.67,10638821.79,92016.53,0,6385300.43,7122322.08,4688.3,1361876.8,302873.75,1043231.21,5901767.67,26847456.93,8421654.12,16975928.1,888260.32,17404922.63,55634267.35,-688310.04,0,0,0
UNIODONTO DO ABC COOPERATIVA ODONTOLÓGICA,Cooperativa odontológica,SIM,0,,NÃO,,316695,2010,3,2820486.05,2774602.87,2659761.44,0,0,0,800458.9,1544827.21,0,117860.54,0,767219.25,227871.04,0,0,0,116824.83,13810.18,1043958.43,534276.41,691954.49,427723.18,412673.99,2781622.77,0,0,0,0
DENTAL MASTER LTDA - EPP,Odontologia de Grupo,NÃO,20534,,SIM,,413747,2015,4,7320412.92,7172269.53,7697641.8,7697641.8,7697641.8,0,736758.43,3474244.36,281206.43,354967.17,0,2756681.55,394318.16,0,15748.9,0,192058.29,0,1529313.31,436528.11,637213.34,0,1328628.08,7697641.8,-392977.78,0,0,77657.81
,,,,,,,413399,2017,4,212036937.9,199241422.6,7605832.86,7706438.02,0,0,0,3699620.08,957989.4,0,0,154975258.6,37015680.93,390939.32,4335241.05,8476503.06,3159923.66,191619360.9,85253523.88,86498566.03,37084731.92,4988328.78,116883513.9,7605832.86,0,0,0,0
,,,,,,,323004,2017,4,23895615.18,23786645.53,13694861.45,13859341.41,0,-11310.4,743174.77,8495055.64,2204037.96,35096.77,0,3553867.12,11622000.76,0,282776.55,27862.88,80625.24,10587943.48,4730069.43,3300168.44,4619960.24,2028867.38,1381410.25,13697725.47,-359367.77,0,0,0
,,,,,,,408883,2018,1,2927795.89,2834470.73,2798765.65,2798765.65,0,0,1444265.27,1798218.53,2332797.92,0,0,771753.7,235723.71,0,126743.16,0,28774.79,3075,7886357.67,911514.78,6543384.89,601058.59,1653428.97,2882185.87,-84208.14,270000,0,8405.45
,,,,,,,410179,2019,3,2019235.7,2029705.87,2054664.57,2054664.57,0,0,73445.68,1137819.83,388831.8,14941.95,0,816321.08,0,0,1459.01,0,60623.01,0,1297020.07,418796.09,631561.48,0,1084254.68,2109217.56,-91440.87,160000,0,44941.92
,,,,,,,306428,2016,4,326639834.71,314545045.78,2525588.87,2525588.87,0,0,35249.17,1490153.59,666046.66,0,0,5361386.37,293032005.02,0,2749383.13,792551.37,14661500.8,320572311.34,59213073.87,48775519.85,79051556.62,93932992.78,-77090744.61,2525588.87,0,0,0,0
,,,,,,,367613,2008,3,2198737.19,2071885.89,1238553.03,1278609.41,0,0,65299.61,702262.39,50731.14,19077.06,0,591262.5,749472.14,0,3769.7,167.65,9811.8,940864.27,682896.85,360976.89,232860.09,501361.4,394220.47,1233263.59,-27196.23,0,0,0
FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE,Autogestão,NÃO,1701,,SIM,,317233,2013,4,117220216.07,96410338.73,112847279.79,112847279.79,0,0,42733424.1,85012928.03,13498277.62,0,0,10992985.28,323143.84,0,4368000.21,0,81281.58,4936.07,200141398.02,0,155895875.28,0,44245522.74,112847279.79,0,0,0,0
,,,,,,,300870,2008,1,17934086.58,15314655.11,0,0,0,0,0,0,0,0,0,8906125.45,6360141.82,-2965.45,771575.44,64495,47562.79,16389079.67,21809984.13,9629837.33,8157211.24,2968158.47,41187810.56,0,0,0,0,325733.57
,,,,,,,413194,2015,4,28534141.61,26562423.13,28657837.8,28657837.8,0,0,680172.16,22249265.11,4522703.68,719985.1,0,3084962.59,498311.64,117.17,231459.33,0,9781.52,0,4335713.96,19154094.48,5604168.71,261898.42,17623741.31,28657837.8,-355155.52,0,0,0
,,,,,,,330892,2015,4,9790276.61,8502042.81,8440649.98,8455587.42,0,0,11154.26,6545920.47,1777070.48,156106.51,0,1520902.78,80749.31,0,1158557.79,0,198363.74,196276.68,10663457.85,515211.98,2391486.16,151000,8636183.67,8440649.98,-5207.84,0,0,0
,,,,,,,301124,2015,4,25760704.01,24992607.42,17866795.61,17866795.61,0,0,293493.54,14247568.85,4714636.67,129255.78,0,3288777.89,6742447.63,706.31,1339771.95,104863.34,583850.96,7249626.99,14296306.28,7539616.67,8874465.46,4428745.25,8532712.24,17866795.61,-469512.8,0,0,0
,,,,,,,311294,2016,1,25483361.84,23409962.03,18720862.58,18917984.51,0,-197121.93,589458.64,12157227.96,11648559.94,26672.33,0,2458539.05,8385992.32,0,874844,16397.04,381530.37,6696402.84,31221522.24,18194177.93,19919514.72,16951605.77,10754727.96,18137727.28,-231628.45,0,0,283548.09
,,,,,,,347361,2016,1,103149346.48,107915915.92,12956700.89,12956700.89,0,0,300315.28,13186165.05,86412108.8,1410829.93,0,4981979.39,87474355.05,0,889514.28,0,862586.5,89415045.39,46905508.54,5830862.38,137464616.27,27746753.47,-107708429.38,12956700.89,-111914.08,0,0,0
,,,,,,,417211,2016,2,14999794.44,12805044.49,13111070.91,13111070.91,0,0,2156621.41,11231576.85,1278238.95,0,0,1344749.53,0,0,1887111.09,0,228718.11,1612.44,33266086.09,534016.24,1564144.06,0,30041208.32,13111070.91,0,0,0,0
,,,,,,,363391,2016,2,4105767.81,2947052.22,3865876.88,3865876.88,0,0,364305.08,943649.03,1115920.61,83729.39,0,1409874.96,90007.42,0,327958.52,0,419791.42,14512,5506144.72,2877201.72,2264694.28,1018239.68,5100412.48,3865876.88,-102579.59,0,0,263774.31
,,,,,,,364584,2016,4,338439407.25,319035060.42,241333729.33,246838867.12,0,-5505137.79,19802208.39,183980654.96,45270527.31,11148515.06,0,29713027.52,87452351.02,934250.79,9385037.58,461347.58,5806261.07,93170715.05,87147858.02,82685860.6,77097192.42,47114167.62,45622358.58,241484549.33,-4254587.02,0,0,3013194.7
,,,,,,,408522,2016,4,37842938.79,37569329.82,3404848.85,3404848.85,0,0,33612.87,1162607.61,955848.63,0,0,20525765.93,14130439.29,327142.3,218476.18,318172.32,1423374.69,33901441.44,8485091.73,16192777.03,8259745.7,15150938.99,1267184.07,3404848.85,0,0,0,0
,,,,,,,350141,2016,4,152851571.8,145784740.47,146155835.34,148627030.59,0,-2471195.25,10835441.8,118772437.35,34466666.54,553506.18,0,23402895.58,343290.84,0,5319367.29,33307.82,2712610.52,3851529.74,50662847.53,18693322.82,40606418.43,6958274.82,21791477.1,146151312.17,-2503945.22,0,0,2979077.6
UNIODONTO DE RONDONIA COOPERATIVA LTDA.,Cooperativa odontológica,SIM,2614,63,SIM,,336025,2016,4,953288.61,1145381.9,950647.39,950647.39,950647.39,0,273252.66,670083.8,0,0,0,368232.4,1500,0,710.22,0,105565.7,1931,301330.97,25951.2,389211.99,0,-61929.82,950647.39,0,0,0,0
UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊN,Cooperativa odontológica,SIM,47537,296,SIM,,370568,2017,1,1834136.17,1551014.39,1888060.91,1890663.03,1667757.19,0,628781.72,1111433.31,823579.02,0,485,376597.06,36162.6,0,27305.85,0,26821.42,0,1988145.6,571441.4,1070782.75,50507.8,1161705.37,1888060.91,-81230.59,0,0,6530.7
,,,,,,,359122,2017,1,18655170.85,16867896.26,17083326.23,17096692.2,0,0,5798672.72,12510224.2,4010998.34,0,0,2161642.44,2068953.79,68958.74,309192.98,231212.38,58117.09,1031439.26,17667831.43,3343502.98,5490203.54,253618.77,13480237.51,17083326.23,0,0,0,0
PLENA SAÚDE S.A.,Medicina de Grupo,NÃO,16779,,SIM,,348830,2017,1,19923776.46,18561786.32,19610921.2,19610921.2,0,0,2623993.07,12598877.6,16477418.35,560413.05,0,2981824.33,2269708.79,2128.96,767134.39,0,148833.59,0,21356356.28,9241566.69,19123266.34,558216.95,9887599.25,19610921.2,-454279.13,0,0,333149.71
,,,,,,,418609,2017,2,404979.37,195143.31,0,0,0,0,0,0,0,23403.45,0,69749.04,101482.95,0,20014.86,0,507.87,4689.48,669514.54,15117.73,62698.82,0,451556.78,398508.55,-18233.52,110290.32,0,39459.39
,,,,,,,342807,2017,2,123625700.9,124560640.3,75541640.48,76450652.04,0,0,4449588.15,49047825.84,20169210.12,451090.29,0,16478734.47,55253915.66,26196.06,1035300.17,568228.13,3302878,46513960.73,38836960.48,66880831.74,55188591.8,19850864.46,31613275.43,75508211.82,0,0,0,0
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA,Medicina de Grupo,NÃO,98973,,SIM,,340782,2017,2,286758815.1,235040094.3,197572704.9,197572704.9,0,0,32466951.98,179913148.3,72886985.05,3729471.2,0,31007117.62,14601859.2,0,43353328.54,48151440.65,5788497.99,1200184.43,144113348.5,94661096.05,83478483.23,7652521.44,147643439.9,197615420.3,-3561558.76,0,0,8188474.53
H.B. SAÚDE S/A.,Medicina de Grupo,NÃO,13913,,SIM,,350249,2017,2,110039003.1,99677567.69,106744685.4,108726073.6,1332922.05,-1981388.16,13281231.15,77541903.6,44697331.32,636725.42,0,10107332.53,10873941.38,484.5,4185513.55,1135.13,517180.26,509066.03,78520364.44,13254964.87,52455813.93,3700997.29,35618518.09,108151724.1,-2808435.7,0,0,3527468.63
,,,,,,,417441,2017,3,1825941.55,1751464.82,0,0,0,0,0,0,0,0,0,1614560.87,0,0,145280.59,0,136903.95,0,1167231.19,1066612.08,1993277.1,0,166089.44,1680660.96,0,0,0,0
,,,,,,,354678,2017,4,13922445.3,12586721.25,11627808.08,11870333.39,0,0,1149378.61,6453024.05,2131517.02,99869.3,0,2981334.14,2933879.97,482.75,171624.57,165204.03,118131.04,2464169.35,5185512.17,4429410.77,2976205.16,2780560.67,3858157.11,11627808.08,-299817.23,0,0,123518.68
UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓ,Cooperativa odontológica,SIM,56517,220,SIM,,347604,2007,2,2636784.94,2557807.24,2592656.36,0,0,0,488132.12,1942972.52,0,64532.15,0,494831.26,46115.24,0,0,30983.11,8007.81,10945.34,1104557.42,0,942087.53,119119.62,195640.46,2576098.69,0,0,0,0
,,,,,,,309028,2016,2,18600594.1,16307776.15,9091107.17,9091107.17,0,0,588202.49,2499905.58,1810646.07,0,0,4810813.81,8911316.81,0,489434.07,0,85739.95,8097548.28,9120586.77,1108856.21,2589441.58,0,5347183.45,10013611.75,0,0,0,0
,,,,,,,416657,2016,2,2355087.16,1612610.87,2248657.89,2248657.89,0,0,405433.74,1115301.15,594844.94,0,0,418369.2,57167.94,0,104561.87,0,21772.58,1867.4,2518380.04,30684.17,675281.56,0,1131306.36,2248657.89,0,0,0,0
,,,,,,,314170,2016,3,11000,8000,7000,7000,0,0,3933723.92,5000,8358006.85,3000,0,0,0,0,0,0,0,0,30955162.75,13843184.39,10589963.48,12115983.21,22092400.45,11000,0,0,0,0
,,,,,,,419486,2017,2,3877627.96,3630044.86,3902499.48,3902499.48,0,0,710131.72,1901339.31,890705.1,11450.64,0,1245410.71,419804.6,0,93661.61,0,52039.6,43014.15,2173292.86,2190374.06,1332490.11,957179.66,2073997.15,3902499.48,-161547.28,0,0,71007.99
,,,,,,,340146,2012,2,65040019.98,67106178.75,62926526.9,65125456.12,0,0,2300863.28,58632148.11,23941604.98,205466.45,0,7155990.69,468734.44,1466.17,989679.98,0,642372.89,180067.93,21439838.63,16616017.94,31195480.78,12619147.04,-5758771.25,62926526.9,0,0,0,0
,,,,,,,362620,2010,1,1015052.61,923149.32,731343.83,732666.07,0,0,106652.23,579761.03,178898.44,826.75,0,180002.75,152370.09,0,1271.3,0,10188.7,179269.54,1270501.46,685724.26,472009.19,812718.91,583627.76,829609.12,-16618.06,0,0,4033.43
,,,,,,,330027,2009,1,1261236.95,1063435.35,1244857.53,1244978.6,0,0,187893.2,943460.77,278635.58,0,0,105874.82,0,0,0,0,14099.76,11840,729545.62,32040.75,451371.07,0,112413.7,1223753.7,0,213000.04,0,0
,,,,,,,318566,2012,2,19992862.65,17034844.42,16461573.83,16469291.37,0,0,1007238.09,12339579.9,3537691.12,321778.42,0,2550473.02,1684781.68,12846.91,288756.56,0,125384.49,2831721.74,12667020.38,3828020.99,4317850.34,152133.85,9067038.95,16461573.83,-149019.53,0,0,0
,,,,,,,352314,2013,2,16910085.89,16496469.89,16241271.56,16256356.25,0,-15084.69,2049326.97,13494047.99,5536179.58,56097.7,0,2439973.37,469107.31,103.61,398232.4,77209.21,37139.91,514767.09,14030793.32,1584088.97,7306510.34,1187493.81,6815983.11,16169858.48,-249981.29,0,0,108720.97
,,,,,,,333875,2012,1,23404256.94,22658099.33,3310443.27,3472409.91,0,0,92421.34,2568331.66,2157513.37,28449.72,0,10710569.82,8830356.19,140118.33,1874904.07,0,380273.61,18141887.73,19976442.23,32726944.72,19096984.21,5307452.87,28298949.87,3310443.27,0,0,0,0
,,,,,,,360449,2012,1,155482731.29,150638928.04,108466241.68,109335621.49,0,0,6255505.18,82203896.17,51421347.09,486374.55,0,11599068.6,54919340.88,5759.34,38382.74,0,1424488.5,46613317.78,111411215.8,71928810.21,84534108.85,66678809.81,32127107.35,108466241.68,-1945035.47,0,0,1618035.89
,,,,,,,6246,2012,1,576112341.06,449777369.89,380314717.83,380314717.83,380314717.83,0,13422603.09,341746439.77,269748012.42,3843999.2,0,19591146.28,8465168.85,8764.17,104237552.98,0,76121851.62,0,575404292.08,2345413478.99,487823246.25,382140378.59,2050854146.23,379993572.87,-1645060.09,0,0,9818285.65
